genotype,pre_freq,pre_n,post_freq,post_n,change
N-000000001001000010,3.4313972851592065e-05,17,0.00034675781443503244,7,8.847598170177402
N-000000001001020100,4.036937982540243e-06,2,0.0001486104919007282,3,28.70266706068837
N-000000110000001000,1.0092344956350608e-05,5,4.953683063357606e-05,1,3.55600964741388
N-000000001002000000,0.00011101579451985669,55,0.0003962946450686085,8,2.546773441830842
N-001000000000020000,0.00018973608517939143,94,0.0006935156288700649,14,2.6412387735485807
N-001010101002101110,2.0184689912701214e-06,1,0.0001486104919007282,3,48.56502529375815
N-100000000000000120,0.00015340364333652924,76,0.0001486104919007282,3,-0.03104299440236768
N-111000100001000000,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-000000001000110000,2.422162789524146e-05,12,9.907366126715212e-05,2,2.9677716951027144
N-000001100010000000,2.220315890397134e-05,11,0.0002476841531678803,5,9.717685216788166
N-000000200000000020,5.8535600746833526e-05,29,0.00019814732253430425,4,2.34501239655159
N-000100000000001000,0.00012716354645001766,63,0.000743052459503641,15,4.805492124032423
N-000200000000010000,6.459100772064389e-05,32,0.0002476841531678803,5,2.79143668941696
N-000001001110021000,2.0184689912701214e-06,1,9.907366126715212e-05,2,32.153781455625555
N-000001010000000010,1.614775193016097e-05,8,9.907366126715212e-05,2,4.835963902133071
N-000000000002100000,0.00013321895342382803,66,0.0003962946450686085,8,1.9600487482126083
N-001101010000000010,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-101210010000000000,1.0092344956350608e-05,5,4.953683063357606e-05,1,3.55600964741388
N-010001000000000000,0.00013725589140636826,68,0.0018823995640758905,38,12.622562806673557
N-000000000000020001,0.00026845637583892615,133,0.00044583147570218456,9,0.65827019053091
N-000000001110101120,2.0184689912701214e-06,1,0.0009411997820379452,19,311.14492670387955
N-000000000002000110,4.2387848816672555e-05,21,9.907366126715212e-05,2,1.3064905035968744
N-111000000000001000,2.220315890397134e-05,11,4.953683063357606e-05,1,1.1780151074570466
N-100000000001020010,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-000101200000000010,4.036937982540243e-06,2,0.00044583147570218456,9,87.71093455012867
N-000000000001100110,1.614775193016097e-05,8,4.953683063357606e-05,1,1.9471402921736607
N-000000201000010010,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000010110000000100,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000001200001000000,1.211081394762073e-05,6,9.907366126715212e-05,2,6.632909876301987
N-010001101000000000,1.211081394762073e-05,6,9.907366126715212e-05,2,6.632909876301987
N-000000100002000000,6.055406973810365e-05,30,0.0002972209838014564,6,3.8448621686642017
N-001000001000100100,6.055406973810365e-06,3,4.953683063357606e-05,1,6.162851246025711
N-010000010002000000,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-001000000000011000,1.4129282938890851e-05,7,0.0001486104919007282,3,8.888802562885795
N-000000000100020000,6.055406973810365e-05,30,0.00034675781443503244,7,4.649631550190756
N-000101000000001010,1.0092344956350608e-05,5,4.953683063357606e-05,1,3.55600964741388
N-001000000000000001,0.0003512136044810012,174,0.0005944419676029127,12,0.6905706083679445
N-000000001000100000,0.000530857344704042,263,0.0017833259028087382,36,2.354895670006487
N-100000000002010001,8.073875965080486e-06,4,4.953683063357606e-05,1,4.5694866039672375
N-010101010100100010,0.0,0,0.0008421261207707931,17,842.1261207707931
N-000011110000000000,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-000001001010100000,8.073875965080486e-06,4,0.0001486104919007282,3,15.48804683648782
N-000000100101000000,1.0092344956350608e-05,5,9.907366126715212e-05,2,8.021867031808975
N-100000000000001110,0.00011303426351112681,56,9.907366126715212e-05,2,-0.12242462759986597
N-001001000000100000,3.835091083413231e-05,19,0.0002476841531678803,5,5.319654307777189
N-100111010000010110,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-001001201000001100,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-010100000000001000,1.211081394762073e-05,6,9.907366126715212e-05,2,6.632909876301987
N-000100000000000010,0.00010697885653731645,53,0.000792589290137217,16,6.34948781257894
N-000000100000001000,0.000149366705353989,74,0.0009907366126715212,20,5.59545349708104
N-110100000000000000,0.0002139577130746329,106,0.00034675781443503244,7,0.6177964003287084
N-000100000100000011,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000200001020000,1.211081394762073e-05,6,4.953683063357606e-05,1,2.8545913957346003
N-010001010102000010,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000000101000000,7.46833526769945e-05,37,0.0002972209838014564,6,2.940377550056747
N-111100000011121100,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-000101001000000100,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-010101110100100100,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000200000001010,1.614775193016097e-05,8,0.00019814732253430425,4,10.613611122051891
N-100000100000001020,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-000000001001000001,4.036937982540243e-06,2,9.907366126715212e-05,2,18.86795581244832
N-000010000000020000,0.00013523742241509815,67,0.0005449051369693367,11,3.007013104710929
N-001201000110021010,0.0,0,9.907366126715212e-05,2,99.07366126715213
N-001000100000010000,2.220315890397134e-05,11,0.0003962946450686085,8,16.122437798786503
N-100000000002010010,1.0092344956350608e-05,5,4.953683063357606e-05,1,3.55600964741388
N-100000000000010000,0.000863904728263612,428,0.003219893991182444,65,2.7239870310903838
N-000001000000020000,0.00011101579451985669,55,0.0008421261207707931,17,6.526850337354299
N-000200000000001000,6.862794570318413e-05,34,0.0002972209838014564,6,3.2830645194206634
N-110001000101001010,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-111211010001111010,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-001110100000000000,8.073875965080486e-06,4,4.953683063357606e-05,1,4.5694866039672375
N-000000011000000010,1.8166220921431094e-05,9,9.907366126715212e-05,2,4.221355930174672
N-101110100010121101,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000000000110000,0.00023616087197860422,117,0.0010898102739386735,22,3.5994529571348615
N-100000000000110100,2.220315890397134e-05,11,4.953683063357606e-05,1,1.1780151074570466
N-110201010110010101,4.036937982540243e-06,2,9.907366126715212e-05,2,18.86795581244832
N-000000001000101010,8.073875965080486e-06,4,9.907366126715212e-05,2,10.028766720227528
N-010010001000020000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-100100000000100010,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-010000010000120000,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-111101201111100010,0.0,0,9.907366126715212e-05,2,99.07366126715213
N-001001000000000001,2.0184689912701216e-05,10,4.953683063357606e-05,1,1.3855355373069143
N-100000200001120121,8.073875965080486e-06,4,9.907366126715212e-05,2,10.028766720227528
N-100000200001120020,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-101010101002101000,0.0,0,9.907366126715212e-05,2,99.07366126715213
N-000211101001110121,2.0184689912701214e-06,1,0.00034675781443503244,7,114.21000064628849
N-000110000012121111,0.0,0,0.0002972209838014564,6,297.2209838014564
N-000010200010010000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000101200010000000,0.0,0,0.0004953683063357606,10,495.3683063357606
N-000101000000100000,1.4129282938890851e-05,7,0.0002476841531678803,5,15.437272947590976
N-011100201012111021,6.055406973810365e-06,3,4.953683063357606e-05,1,6.162851246025711
N-101101201111000010,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-110010000000000000,0.00016349598829287984,81,0.0003962946450686085,8,1.4152239163500941
N-000000200000001100,2.220315890397134e-05,11,9.907366126715212e-05,2,3.3129326347898265
N-100000001000021000,1.0092344956350608e-05,5,0.0001486104919007282,3,12.487724416204072
N-000000000001020000,0.00011707120149366705,58,0.0005449051369693367,11,3.623524873663772
N-110110110011010001,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-010010000002000000,8.073875965080486e-06,4,4.953683063357606e-05,1,4.5694866039672375
N-001211200002001100,0.0,0,0.0002476841531678803,5,247.6841531678803
N-111100101012120020,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-001000200000000000,0.00025634556189130546,127,0.0008421261207707931,17,2.2762411544011885
N-010010010110120101,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-100010000000100000,4.440631780794268e-05,22,9.907366126715212e-05,2,1.2039589664689083
N-000000000100000101,1.4129282938890851e-05,7,4.953683063357606e-05,1,2.340332178180613
N-100000100000100000,2.8258565877781702e-05,14,0.00019814732253430425,4,5.806462195248341
N-001200000000001000,1.211081394762073e-05,6,4.953683063357606e-05,1,2.8545913957346003
N-000200000010010000,6.055406973810365e-06,3,4.953683063357606e-05,1,6.162851246025711
N-000001000001001110,6.055406973810365e-06,3,4.953683063357606e-05,1,6.162851246025711
N-010000000000100000,0.00018973608517939143,94,0.0012879575964729777,26,5.757806711093421
N-000000001100101120,2.0184689912701214e-06,1,9.907366126715212e-05,2,32.153781455625555
N-010011110000020101,0.0,0,9.907366126715212e-05,2,99.07366126715213
N-000000001000100010,4.2387848816672555e-05,21,0.00034675781443503244,7,7.015096943488019
N-010000000000010010,1.4129282938890851e-05,7,0.0002972209838014564,6,18.711508139943568
N-101111100002001100,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-001000001110011000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-111210200010120021,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-010001100000001000,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-000101200000000100,2.0184689912701214e-06,1,0.00044583147570218456,9,147.03248832255366
N-000201101101110111,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-000111010000021011,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-001201000001121011,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000001000012000000,1.211081394762073e-05,6,9.907366126715212e-05,2,6.632909876301987
N-000200001112110011,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000000001100010,2.422162789524146e-05,12,0.0002972209838014564,6,10.824018062597833
N-000011000000000010,2.220315890397134e-05,11,4.953683063357606e-05,1,1.1780151074570466
N-100000200001000000,2.422162789524146e-05,12,0.0001486104919007282,3,4.931833286976493
N-000200000001000000,7.266488368572438e-05,36,0.0002476841531678803,5,2.375884691935965
N-100000001000020000,3.835091083413231e-05,19,0.0002972209838014564,6,6.57850269485464
N-001010000000000000,0.00030277034869051825,150,0.002377767870411651,48,6.830809954513183
N-100000000000001020,0.00015542211232779936,77,9.907366126715212e-05,2,-0.3602332830192383
N-000010200000000000,0.00012312660846747743,61,0.0006935156288700649,14,4.59521957012171
N-001201000000120011,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-010211010000020101,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000200000001120,1.211081394762073e-05,6,4.953683063357606e-05,1,2.8545913957346003
N-000000000001100000,0.0002785487207952768,138,0.0010898102739386735,22,2.9020399407855333
N-110000000000010001,1.0092344956350608e-05,5,9.907366126715212e-05,2,8.021867031808975
N-001011000000000000,4.036937982540243e-05,20,0.00019814732253430425,4,3.8138822330621442
N-000000000002000100,7.266488368572438e-05,36,0.0002972209838014564,6,3.0483466324843875
N-001000000002000001,1.0092344956350608e-05,5,4.953683063357606e-05,1,3.55600964741388
N-100000000000000001,0.0012393399606398547,614,0.0010402734433050973,21,-0.1604935127882721
N-010001100010000110,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000000100100000,0.00010092344956350609,50,0.0004953683063357606,10,3.870010860714494
N-110000001000000000,0.0001594590503103396,79,0.0008916629514043691,18,4.563182317718404
N-010100000000001001,8.073875965080486e-06,4,4.953683063357606e-05,1,4.5694866039672375
N-001000000000000110,7.266488368572438e-05,36,0.00019814732253430425,4,1.7034227513875422
N-000000010000101000,1.4129282938890851e-05,7,0.0001486104919007282,3,8.888802562885795
N-101000010000100000,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-000000000000000110,0.0005126911237826109,254,0.0009907366126715212,20,0.9306088167706291
N-000000000002001000,8.881263561588535e-05,44,0.0004953683063357606,10,4.526709053040716
N-000000100000011000,1.614775193016097e-05,8,0.0001486104919007282,3,7.7247875120924805
N-001000101000000000,1.211081394762073e-05,6,0.0001486104919007282,3,10.411228356869374
N-000000200001120110,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000200100000000,6.257253872937377e-05,31,0.0002972209838014564,6,3.691034678841023
N-110100000100000000,1.0092344956350608e-05,5,4.953683063357606e-05,1,3.55600964741388
N-011101210000100010,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-100000000001000001,7.064641469445426e-05,35,4.953683063357606e-05,1,-0.29463559552704555
N-100000000000000020,0.0003754352323762426,186,0.00019814732253430425,4,-0.4709652407475535
N-000000000001001000,0.0001776252712317707,88,0.0012879575964729777,26,6.215986783866229
N-101001001002000011,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-100000001000001000,0.00011505273250239694,57,0.0003962946450686085,8,2.423397592645247
N-000000200001000000,0.00010697885653731645,53,0.000792589290137217,16,6.34948781257894
N-100011000000020000,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-001001000000100100,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-100000101000010000,1.614775193016097e-05,8,4.953683063357606e-05,1,1.9471402921736607
N-001200100000000000,1.4129282938890851e-05,7,4.953683063357606e-05,1,2.340332178180613
N-010011000000000000,2.8258565877781702e-05,14,9.907366126715212e-05,2,2.420320110191929
N-000001100000000000,0.0001675329262754201,83,0.0017337890721751622,35,9.29347267928009
N-100001201100000000,8.073875965080486e-06,4,4.953683063357606e-05,1,4.5694866039672375
N-000011100001020000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-100000001002000000,3.4313972851592065e-05,17,0.00019814732253430425,4,4.63933498423489
N-010001000000001000,8.073875965080486e-06,4,0.0002476841531678803,5,26.406607069008405
N-000000100010000000,0.00010899732552858656,54,0.0005944419676029127,12,4.413240410542226
N-001000000011020101,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-010000000000000100,0.00010496038754604632,52,0.0009411997820379452,19,7.892000150796933
N-000101200002000000,0.0,0,0.00019814732253430425,4,198.14732253430427
N-110000001000000020,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-000000000010010000,0.00010899732552858656,54,0.000743052459503641,15,5.764277730646039
N-100011100000000000,1.211081394762073e-05,6,4.953683063357606e-05,1,2.8545913957346003
N-000200001000000000,5.8535600746833526e-05,29,0.00019814732253430425,4,2.34501239655159
N-010000001000021011,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-000000100000000010,9.890498057223596e-05,49,0.0008916629514043691,18,7.935119613570539
N-100001000000111000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000000001101000,2.624009688651158e-05,13,0.00019814732253430425,4,6.310815499812542
N-010110100010000001,0.0,0,0.0001486104919007282,3,148.6104919007282
N-001000000000001010,9.486804258969571e-05,47,0.0003962946450686085,8,3.144182298255366
N-010011010000000100,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000010000100000,0.00020992077509209264,104,0.0009411997820379452,19,3.4670790804109273
N-100000000101000000,2.8258565877781702e-05,14,4.953683063357606e-05,1,0.7272490676637229
N-100001001002000011,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000110001001101101,0.0,0,4.953683063357606e-05,1,49.536830633576066
